user_id,username,full_name,birthday,age,gender,age_group,phone,email,address,job,cccd,created_at
202269264742155,nhi882,Phan Diệu Nhi,2007-11-23,18,Female,16-19,0352087541,pixel536@gmail.com,"840 Kinh Dương Vương, Yên Bái",Sinh viên,015307801378,2025-05-14
202262924077799,htvvuong05,Hoàng Tường Vương,2005-07-18,20,Male,20-25,0914063280,htvvuong05@yahoo.com,"432 Đội Cấn, Hà Tĩnh",Sinh viên,042205455494,2025-02-03
202268265613630,nmpphung98,Nguyễn Mai Phụng,1998-10-30,27,Female,26-30,0329156222,nmpphung98@outlook.com,"156 Phạm Văn Đồng, Quảng Ninh",Kỹ sư,022198904973,2025-02-04
202264859223245,tranphuc08,Trần Khải Phúc,2008-12-11,17,Male,16-19,0867617929,tranphuc08@yahoo.com,"620 Kim Mã, An Giang",Sinh viên,089208688175,2025-04-24
202265982808337,ky1812,Nguyễn Bá Kỳ,2001-12-18,24,Male,20-25,0909970299,infinite597@fpt.edu.vn,"570 Thống Nhất, Nam Định",Công nhân,036201567591,2025-06-23
202262940215424,ntqquyen99,Nguyễn Tường Quyên,1999-07-01,26,Female,26-30,0701058791,vputm958@yahoo.com,"187 Hai Bà Trưng, Hà Giang",Freelancer,002199283617,2024-04-28
202267014667996,khai570,Nguyễn Khải,1993-06-13,32,Male,31-35,0324755815,nguy592@gmail.com,"384 Giải Phóng, Bắc Giang",Kỹ thuật viên,024093445066,2025-12-17
202265356799771,giao1203,Trần Mộc Giao,2004-03-12,22,Female,20-25,0917011453,zodvj507@gmail.com,"886 Nguyễn Oanh, Bình Định",Sinh viên,052304719183,2026-02-07
202263495345559,huyen119,Bùi Vân Huyền,2003-01-10,23,Female,20-25,0903431636,djgpx664@gmail.com,"858 Lý Thái Tổ, Vĩnh Long",Lập trình viên,086303952038,2024-06-23
202266751847350,npp2005,Nguyễn Phương Phượng,2005-08-09,20,Female,20-25,0905128584,vo_song114@fpt.edu.vn,"559 Huỳnh Tấn Phát, Cần Thơ",Sinh viên,092305181048,2025-12-11
202260099796657,nvk251092,Nguyễn Vân Kha,1992-10-25,33,Male,31-35,0982062235,matrix548@fpt.edu.vn,"125 Nguyễn Văn Cừ, Cà Mau",Bác sĩ,096092784237,2025-02-17
202268631551004,dung593,Nguyễn Dũng,1997-07-21,28,Male,26-30,0321198529,nguyen408@vnn.vn,"913 Tô Ngọc Vân, Đồng Nai",Luật sư,075097827317,2026-02-12
202264809933974,nguyet0212,Nguyễn Trúc Nguyệt,1997-12-02,28,Female,26-30,0353192326,yybdv215@fpt.edu.vn,"763 Trần Hưng Đạo, Nghệ An",Lập trình viên,040197377667,2024-07-26
202269365109771,trantan92,Trần Lâm Tân,1992-06-07,33,Male,31-35,0323155980,aigjp465@fpt.edu.vn,"869 Nguyễn Bỉnh Khiêm, Bắc Giang",Quản lý cửa hàng,024092393052,2024-05-27
202267241181473,nnyyen98,Nguyễn Ngọc Yến,1998-03-09,28,Female,26-30,0351504503,xhubw682@yahoo.com,"521 Nguyễn Trãi, Bạc Liêu",Công nhân,095198992279,2024-04-18
202269656982824,mvt1994,Mai Vĩnh Tài,1994-08-01,31,Male,31-35,0864084983,mvt1994@gmail.com,"561 Nguyễn Thái Học, Hưng Yên",Công nhân,033094690663,2024-06-03
202269973537948,bao0512,Phạm Mộc Bảo,2004-12-05,21,Female,20-25,0358862940,bao0512@gmail.com,"328 Tú Xương, Quảng Ninh",Sinh viên,022304453397,2025-08-31
202261659730449,nguyenphat94,Nguyễn Quốc Phát,1994-03-15,32,Male,31-35,0355322912,doom711@gmail.com,"313 Võ Văn Kiệt, Tiền Giang",Giao dịch viên,082094811622,2025-01-13
202263338484202,huyen997,Đặng Diễm Huyền,2004-11-16,21,Female,20-25,0914000447,đangdie684@vnn.vn,"926 Trương Định, Đồng Tháp",Sinh viên,087304715538,2024-12-24
202269235358331,ađqquoc83,Âu Đức Quốc,1983-02-07,43,Male,36-60,0902307196,ffzqk406@vnn.vn,"25 Nam Kỳ Khởi Nghĩa, Phú Yên",Lập trình viên,054083415943,2024-10-26
202263879386181,ttnnhi82,Trần Thảo Nhi,1982-12-24,43,Female,36-60,0703700150,tranth105@vnn.vn,"653 Nguyễn Xiển, Ninh Thuận",Luật sư,058182907709,2024-12-28
202260466025723,nkđ311005,Nguyễn Kiên Đạo,2005-10-31,20,Male,20-25,0702334722,warrior206@vnn.vn,"482 Trần Cao Vân, Bắc Ninh",Sinh viên,027205324231,2025-12-26
202269509633261,nk160210,Nguyễn Khải,2010-02-16,16,Male,16-19,0325431065,nk160210@vnn.vn,"506 Đồng Khởi, Đồng Tháp",Sinh viên,087210632222,2025-03-31
202265641022266,nguyenvuong00,Nguyễn Minh Vương,2000-01-29,26,Male,26-30,0709152841,nguyenvuong00@outlook.com,"151 Song Hành, Đồng Tháp",Giao hàng (Shipper),087200293613,2024-05-30
202269482401352,nhc111193,Nguyễn Hà Cúc,1993-11-11,32,Female,31-35,0868811525,nhc111193@vnn.vn,"712 Nguyễn Huệ, Hà Giang",Kỹ sư,002193902002,2026-02-02
202265699734950,mat1996,Mạc Ánh Tuyền,1996-03-16,30,Female,26-30,0324521973,mat1996@yahoo.com,"533 Bà Huyện Thanh Quan, Hải Phòng",Kỹ sư,031196247051,2025-03-18
202261472536010,ktdduong03,Khổng Thanh Dương,2003-02-20,23,Female,20-25,0324648345,hmhmb293@outlook.com,"62 Tôn Đức Thắng, Bắc Kạn",Tài xế công nghệ,006303456137,2024-07-21
202260451475303,nvx030591,Nguyễn Vĩnh Xuân,1991-05-03,34,Male,31-35,0987566709,civnd351@vnn.vn,"135 Phan Kế Bính, Phú Thọ",Môi giới BĐS,025091901204,2026-01-06
202264563160140,ndllinh03,Nguyễn Diệp Linh,2003-10-10,22,Female,20-25,0357955565,wind617@gmail.com,"494 Phạm Ngũ Lão, Hải Phòng",Sinh viên,031303564308,2024-06-23
202265570692882,phuong379,Vũ Linh Phượng,1991-11-25,34,Female,31-35,0351260037,claw26@fpt.edu.vn,"676 Võ Văn Tần, Bắc Ninh",Giáo viên,027191614217,2024-05-07
202264467203683,linh643,Mạc Khê Linh,1998-12-18,27,Female,26-30,0918644570,poxon600@outlook.com,"992 Võ Thị Sáu, Kon Tum",Bác sĩ,062198126550,2025-01-25
202260867409933,bienle99,Biện Nguyệt Lệ,1999-03-09,27,Female,26-30,0918358714,prime299@vnn.vn,"848 Lê Lai, Lâm Đồng",Marketing,068199349512,2024-07-10
202261359557666,đogiao98,Đỗ Khánh Giao,1998-09-19,27,Female,26-30,0981846241,langtu962@gmail.com,"542 Đinh Tiên Hoàng, Đắk Lắk",Môi giới BĐS,066198439574,2025-09-14
202262129930171,ntkkhoi91,Nguyễn Tiến Khôi,1991-09-19,34,Male,31-35,0706944316,cong_chua373@outlook.com,"946 Đinh Tiên Hoàng, Khánh Hòa",Kiến trúc sư,056091272325,2025-06-12
202267371888724,trankhuong03,Trần Mạnh Khương,2003-12-26,22,Male,20-25,0915211769,tranma527@fpt.edu.vn,"366 Nguyễn Oanh, Thanh Hóa",Sinh viên,038203792815,2025-01-05
202267880328161,binh620,Trần Quốc Bình,1991-05-27,34,Male,31-35,0325273857,binh620@outlook.com,"502 Phan Đăng Lưu, Ninh Thuận",Kỹ sư,058091582724,2024-08-16
202266755843859,xuan414,Trần Mạnh Xuân,2004-12-07,21,Male,20-25,0903886943,tranman98@fpt.edu.vn,"113 Đại Cồ Việt, Phú Yên",Sinh viên,054204218639,2025-11-21
202266039920559,pqg190598,Phan Quốc Giàu,1998-05-19,27,Male,26-30,0321521300,pqg190598@vnn.vn,"462 Nguyễn Văn Cừ, Lai Châu",Nội trợ,012098330876,2025-11-21
202262043786296,kbđ1991,Khổng Băng Đoan,1991-06-18,34,Female,31-35,0709881085,kbđ1991@fpt.edu.vn,"798 Đường số 5, Tuyên Quang",Giao hàng (Shipper),008191499039,2024-10-11
202267008961606,đykkim08,Đỗ Yến Kim,2008-12-15,17,Female,16-19,0323974553,đoye163@gmail.com,"935 Nguyễn Trãi, Hà Nội",Sinh viên,001308872458,2024-04-08
202262461252361,an0908,Nguyễn Mạnh Ân,1996-08-09,29,Male,26-30,0907150876,cosmos875@vnn.vn,"959 Phạm Ngũ Lão, Hải Dương",Marketing,030096356113,2024-11-07
202265653661650,nlhhai98,Nguyễn Lệ Hải,1998-04-30,27,Female,26-30,0861255257,xvdfu884@yahoo.com,"990 Phan Đăng Lưu, Vĩnh Long",Công nhân,086198696459,2024-07-30
202264765222001,ai1103,Nguyễn Bích Ái,2008-03-11,18,Female,16-19,0708384442,steel_fist513@fpt.edu.vn,"120 Nguyễn Thị Minh Khai, Cao Bằng",Sinh viên,004308854228,2025-05-25
202269742540049,cat208,Nguyễn Vy Cát,1998-03-20,28,Female,26-30,0989381184,djgik972@fpt.edu.vn,"963 Phan Xích Long, Nghệ An",Thiết kế đồ họa,040198120571,2025-02-23
202266863995648,nvh251009,Nguyễn Vy Huyền,2009-10-25,16,Female,16-19,0354726632,nguy823@vnn.vn,"170 Trần Quang Khải, Bà Rịa - Vũng Tàu",Sinh viên,077309367283,2024-07-08
202260810781335,pgkkieu04,Phan Gia Kiều,2004-08-02,21,Female,20-25,0981688899,dzcqc120@yahoo.com,"937 Lê Lợi, Bến Tre",Sinh viên,083304564739,2024-04-23
202266353719487,dtd181007,Dương Tùng Danh,2007-10-18,18,Male,16-19,0357795703,pezda728@outlook.com,"671 Nguyễn Văn Cừ, Hà Tĩnh",Sinh viên,042207800474,2025-08-02
202268827388093,ttllam92,Trần Tuyết Lam,1992-03-22,34,Female,31-35,0861900088,ttllam92@gmail.com,"813 Lý Tự Trọng, Lạng Sơn",Lập trình viên,020192323899,2024-11-19
202267861924041,thuy743,Nguyễn Thu Thùy,1998-08-13,27,Female,26-30,0912001797,nguyen142@gmail.com,"894 Kim Mã, Thái Nguyên",Nhân viên văn phòng,019198271981,2025-09-11
202265727718429,hyd1997,Hoàng Yến Diễm,1997-01-03,29,Female,26-30,0907659211,kapco417@gmail.com,"945 Kim Mã, Quảng Ninh",Kỹ thuật viên,022197286387,2024-05-30
202260512643276,nhhhang04,Nguyễn Hương Hằng,2004-01-27,22,Female,20-25,0355274780,nguy113@yahoo.com,"841 Hoàng Văn Thụ, Lạng Sơn",Sinh viên,020304990605,2025-03-03
202268182031607,đdm200792,Đặng Diệu Mi,1992-07-20,33,Female,31-35,0863482350,đdm200792@yahoo.com,"976 Đề Thám, Thừa Thiên Huế",Lập trình viên,046192344490,2026-02-20
202261898789423,leđong81,Lê Bá Đông,1981-05-04,44,Male,36-60,0985401945,leđong81@yahoo.com,"25 Xã Đàn, Đắk Lắk",Bác sĩ,066081284561,2024-11-07
202263931663770,nad2007,Nguyễn An Dương,2007-09-21,18,Female,16-19,0988998471,nguyen760@outlook.com,"602 Đỗ Xuân Hợp, Bình Định",Sinh viên,052307397536,2024-05-09
202269647927950,thuy1804,Trịnh Thùy,1998-04-18,27,Female,26-30,0911390755,trinht990@fpt.edu.vn,"343 Trần Phú, Tuyên Quang",Kinh doanh tự do,008198925467,2026-01-04
202269301935554,duyen898,Nguyễn Kiều Duyên,1994-07-02,31,Female,31-35,0868428789,duyen898@fpt.edu.vn,"467 Khâm Thiên, Bình Thuận",Giáo viên,060194180219,2024-08-22
202261120686386,duyen0102,Mai Phương Duyên,1998-02-01,28,Female,26-30,0867829379,duyen0102@vnn.vn,"811 An Dương Vương, Quảng Trị",Giao dịch viên,045198905294,2025-10-07
202263508270890,viet3006,Đặng Hồng Việt,2002-06-30,23,Female,20-25,0326730704,mbxzf239@yahoo.com,"761 Phan Xích Long, Hải Dương",Marketing,030302725692,2025-04-10
202266591048860,nguyenkhang98,Nguyễn Trường Khang,1998-08-08,27,Male,26-30,0917716263,ghndi270@vnn.vn,"345 Phạm Hùng, Nghệ An",Chuyên viên nhân sự,040098832958,2026-01-28
202269591129428,bpt1994,Bùi Phúc Thiên,1994-11-24,31,Male,31-35,0351392619,bpt1994@gmail.com,"121 Quang Trung, Tuyên Quang",Thiết kế đồ họa,008094619216,2026-01-06
202263355404793,quyen0711,Nguyễn Quyền,1996-11-07,29,Male,26-30,0904117286,nguyen723@outlook.com,"175 Phan Chu Trinh, Quảng Ngãi",Lập trình viên,051096572440,2025-03-22
202269571639768,quachduy02,Quách Hữu Duy,2002-08-31,23,Male,20-25,0356525288,toxic846@yahoo.com,"810 Xã Đàn, Bình Định",Lập trình viên,052202538884,2025-06-09
202268929160574,ntkkhue84,Nguyễn Thu Khuê,1984-11-09,41,Female,36-60,0916272168,nguyen901@outlook.com,"145 Phan Chu Trinh, Hải Dương",Quản lý cửa hàng,030184231123,2025-12-18
202260240394634,thang877,Nguyễn Mạc Thắng,1998-02-12,28,Male,26-30,0984026116,thang877@yahoo.com,"261 Quang Trung, Ninh Bình",Lập trình viên,037098371983,2025-01-19
202265006102182,khuong766,Nguyễn Khánh Khương,1975-05-11,50,Male,36-60,0352369485,nguye405@fpt.edu.vn,"104 Lê Lai, Quảng Trị",Quản lý cửa hàng,045075344487,2026-02-05
202262552555870,lebich05,Lê Như Bích,2005-04-15,20,Female,20-25,0709902934,dvblc293@fpt.edu.vn,"65 Hà Huy Giáp, Bạc Liêu",Sinh viên,095305248141,2024-12-04
202263591266950,đat1903,Quách Thành Đạt,1992-03-19,34,Male,31-35,0917108356,quach239@fpt.edu.vn,"652 Láng Hạ, An Giang",Môi giới BĐS,089092843200,2025-11-09
202269943009495,tung0605,Lê Bảo Tùng,2004-05-06,21,Male,20-25,0323614195,neon_hacker706@yahoo.com,"267 Cầu Giấy, Quảng Bình",Sinh viên,044204677246,2024-06-07
202263547884233,vi273,Nguyễn Tuyết Vi,1997-04-16,28,Female,26-30,0324629034,nguyen184@fpt.edu.vn,"684 Trần Hưng Đạo, Vĩnh Long",Freelancer,086197671285,2024-05-03
202265981038101,nguyenđao00,Nguyễn Đào,2000-03-10,26,Female,26-30,0867016291,crow19@vnn.vn,"309 An Dương Vương, Quảng Nam",Kinh doanh tự do,049300177743,2024-11-12
202269155011452,ptk070491,Phạm Trâm Khuê,1991-04-07,34,Female,31-35,0323021859,ptk070491@fpt.edu.vn,"72 Hùng Vương, Nghệ An",Thiết kế đồ họa,040191826223,2025-06-18
202266546489865,đangnoi94,Đặng Thái Nội,1994-04-29,31,Male,31-35,0356508435,wikqb760@vnn.vn,"685 Nam Kỳ Khởi Nghĩa, Cà Mau",Kế toán,096094267959,2026-01-27
202268072826943,nvp191098,Nguyễn Vy Phượng,1998-10-19,27,Female,26-30,0704857851,ukpbr459@outlook.com,"915 Võ Thị Sáu, Đà Nẵng",Nội trợ,048198556470,2024-04-11
202261250057202,đangthuan04,Đặng Thái Thuận,2004-01-12,22,Male,20-25,0323656700,đangthuan04@gmail.com,"818 Nguyễn Đình Chiểu, Bắc Kạn",Sinh viên,006204884873,2025-03-14
202268405768528,nđttai09,Nguyễn Đăng Tài,2009-12-27,16,Male,16-19,0869687254,nđttai09@gmail.com,"106 Đường số 1, Nghệ An",Sinh viên,040209178843,2026-02-07
202260963506937,btb1992,Bùi Thanh Biên,1992-01-22,34,Male,31-35,0868913680,pcfyh530@outlook.com,"625 Đường số 5, Kon Tum",Nhân viên văn phòng,062092248427,2024-11-05
202269021055100,dun1991,Doãn Uy Nghị,1991-07-31,34,Male,31-35,0322104701,dun1991@gmail.com,"602 Vườn Lài, An Giang",Kiến trúc sư,089091632431,2024-05-14
202264614946240,thiet1304,Trần Khải Thiết,1994-04-13,31,Male,31-35,0904041988,fate798@yahoo.com,"162 Phan Huy Ích, Yên Bái",Giao dịch viên,015094793172,2024-10-20
202268668273404,kieu868,Nguyễn Cát Kiều,1970-09-22,55,Female,36-60,0985308952,kieu868@vnn.vn,"806 Nguyễn Văn Cừ, Thừa Thiên Huế",Kiến trúc sư,046170792326,2024-06-29
202269186110316,nannuong99,Nguyễn Ánh Nương,1999-04-13,26,Female,26-30,0981681136,nannuong99@fpt.edu.vn,"916 Phan Kế Bính, Đắk Nông",Marketing,067199753224,2025-11-01
202261371983435,vi2006,Ngô Nhã Vi,2009-06-20,16,Female,16-19,0351847463,ngonh505@outlook.com,"645 Lương Định Của, Phú Thọ",Sinh viên,025309696849,2025-09-03
202263833648116,ltkkiet93,Lê Thái Kiệt,1993-10-29,32,Male,31-35,0321547968,qyprs221@gmail.com,"928 Đỗ Xuân Hợp, Bình Phước",Freelancer,070093791027,2025-05-28
202265161216550,kha815,Doãn Hùng Kha,2004-09-13,21,Male,20-25,0869211401,doanh294@vnn.vn,"650 Võ Văn Tần, Bình Định",Sinh viên,052204534592,2025-08-20
202268203225177,thach398,Nguyễn Hùng Thạch,1996-09-26,29,Male,26-30,0986467491,thach398@gmail.com,"901 Hùng Vương, Điện Biên",Lập trình viên,011096903590,2025-11-25
202265177078906,bientu97,Biện Quang Tú,1997-10-29,28,Male,26-30,0701446416,bientu97@outlook.com,"235 Phan Kế Bính, Khánh Hòa",Quản lý cửa hàng,056097146081,2025-07-09
202266225126587,mi225,Nguyễn Diễm Mi,1991-01-29,35,Female,31-35,0986494969,mi225@vnn.vn,"822 Xuân Thủy, Lâm Đồng",Kinh doanh tự do,068191324955,2025-06-02
202263867634449,doanquyet02,Doãn Việt Quyết,2002-11-19,23,Male,20-25,0909183195,doanquyet02@gmail.com,"686 Lê Duẩn, Thái Bình",Kỹ sư,034202766052,2024-11-09
202260352331772,chau1112,Hoàng Thiên Châu,1994-12-11,31,Female,31-35,0985996420,hoangt347@outlook.com,"600 Phạm Văn Đồng, Hải Phòng",Giao dịch viên,031194487471,2026-01-28
202260157863398,đuc1112,Nguyễn Vĩnh Đức,1996-12-11,29,Male,26-30,0983175091,broyi708@vnn.vn,"609 Thái Hà, Quảng Ninh",Môi giới BĐS,022096397528,2026-01-18
202264346258906,dpđđao07,Doãn Phương Đào,2007-03-29,18,Female,16-19,0916709839,dpđđao07@vnn.vn,"111 Vườn Lài, Điện Biên",Sinh viên,011307749654,2024-07-13
202264177226090,vhn2008,Võ Hồng Nương,2008-02-14,18,Female,16-19,0324870985,fpdno934@yahoo.com,"914 Đại Cồ Việt, Ninh Thuận",Sinh viên,058308643056,2025-07-20
202265925159895,hkt1996,Hoàng Khải Tấn,1996-11-05,29,Male,26-30,0984006534,hoangk15@vnn.vn,"317 Liễu Giai, Bình Phước",Dược sĩ,070096855436,2025-07-02
202268296340655,lkq1996,Lê Khánh Quế,1996-07-25,29,Female,26-30,0912039208,lkq1996@gmail.com,"783 Vườn Lài, Sơn La",Thiết kế đồ họa,014196986265,2025-10-08
202267840797734,an2107,Nguyễn Hữu Ân,1993-07-21,32,Male,31-35,0329790808,yigya659@gmail.com,"816 Tôn Đức Thắng, Sơn La",Nội trợ,014093579458,2025-11-02
202267008930187,taluan96,Tạ Khánh Luân,1996-08-15,29,Male,26-30,0988733611,pro141@outlook.com,"486 Cô Bắc, Quảng Trị",Kinh doanh tự do,045096811369,2025-08-10
202261632243260,nhkkhue04,Nguyễn Hoàng Khuê,2004-05-16,21,Female,20-25,0353005876,nguyen303@yahoo.com,"916 Kha Vạn Cân, Quảng Bình",Sinh viên,044304581769,2025-04-10
202266143635566,khuong0702,Hoàng Nhật Khương,2006-02-07,20,Male,20-25,0324548100,lecth618@vnn.vn,"260 Nam Kỳ Khởi Nghĩa, Hậu Giang",Sinh viên,093206334353,2025-04-30
202266441939164,khongphong99,Khổng Thái Phong,1999-04-01,26,Male,26-30,0865169340,xinh41@outlook.com,"973 Bùi Viện, Bạc Liêu",Bác sĩ,095099773162,2024-03-18
202262833378983,diem1306,Vũ Minh Diễm,1994-06-13,31,Female,31-35,0326520644,ovgww993@vnn.vn,"285 Đề Thám, Quảng Ngãi",Chuyên viên nhân sự,051194428015,2026-02-01
202263559011422,nađđai05,Nguyễn An Đài,2005-11-26,20,Female,20-25,0987714233,earth221@vnn.vn,"134 Trương Định, Vĩnh Phúc",Sinh viên,026305155085,2026-02-03
202268104416197,tthhuy07,Trịnh Thành Huy,2007-03-29,18,Male,16-19,0322200522,tthhuy07@gmail.com,"448 Độc Lập, Tây Ninh",Sinh viên,072207734606,2025-08-05
202264477664761,yen451,Lê Gia Yến,2008-02-11,18,Female,16-19,0911355354,venom288@outlook.com,"866 Phạm Ngũ Lão, Đắk Nông",Sinh viên,067308494176,2024-04-05
202268216094639,ntnnhi08,Nguyễn Tố Nhi,2008-03-24,17,Female,16-19,0986222074,ntnnhi08@fpt.edu.vn,"279 Kim Mã, Lạng Sơn",Sinh viên,020308724399,2024-07-08
202266132158116,nguyennhan05,Nguyễn Nhân,2005-06-08,20,Male,20-25,0864794402,gmaev368@outlook.com,"939 Bà Huyện Thanh Quan, Ninh Thuận",Sinh viên,058205853102,2024-07-04
202267374445082,ncm1999,Ngô Chấn Mẫn,1999-07-15,26,Male,26-30,0701058000,xozyl608@gmail.com,"358 Trương Định, Kon Tum",Nhân viên văn phòng,062099550651,2025-07-28
202260232799341,thuan145,Nguyễn Thuận,1993-03-26,32,Male,31-35,0352449589,thuan145@yahoo.com,"535 Nguyễn Trãi, Đắk Lắk",Tài xế công nghệ,066093183576,2025-11-13
202264696866405,the2912,Nguyễn Tường Thế,2001-12-29,24,Male,20-25,0325795149,nguy170@outlook.com,"904 Phạm Văn Đồng, Hà Nam",Nhân viên bán hàng,035201129891,2025-01-01
202264215621717,hnk110296,Hoàng Nhật Kiều,1996-02-11,30,Male,26-30,0908105956,hnk110296@vnn.vn,"942 Hà Huy Giáp, Hưng Yên",Kiến trúc sư,033096661305,2024-10-06
202262034586671,thuan3005,Trần Thanh Thuận,1999-05-30,26,Male,26-30,0987150192,thuan3005@gmail.com,"149 Lương Định Của, Đà Nẵng",Kỹ thuật viên,048099757448,2026-01-19
202266743363288,hai585,Phạm Hải Hải,2004-09-21,21,Female,20-25,0989725492,hai585@yahoo.com,"656 Nguyễn Oanh, Hà Giang",Sinh viên,002304622644,2025-03-17
202267208465812,quachbao92,Quách Kiến Bảo,1992-10-13,33,Male,31-35,0709660622,dzwme206@fpt.edu.vn,"646 Cô Bắc, Lạng Sơn",Marketing,020092375985,2025-03-09
202269487130375,nguyenhanh01,Nguyễn Phi Hạnh,2001-12-31,24,Male,20-25,0867905414,nguye496@fpt.edu.vn,"163 Huỳnh Tấn Phát, Quảng Bình",Tài xế công nghệ,044201151404,2024-03-24
202264416750977,nguyenanh99,Nguyễn Thiên Anh,1999-06-09,26,Female,26-30,0912664938,rgkmu685@fpt.edu.vn,"618 Hoàng Văn Thụ, Trà Vinh",Lập trình viên,084199261455,2025-08-17
202262783582731,tavy97,Tạ Gia Vy,1997-07-11,28,Female,26-30,0989762021,tavy97@yahoo.com,"956 Nguyễn Bỉnh Khiêm, Bắc Giang",Giáo viên,024197209863,2024-05-05
202261022929217,tu0504,Nguyễn Tường Tú,1971-04-05,54,Female,36-60,0357415917,rage86@outlook.com,"690 Chùa Bộc, Hòa Bình",Freelancer,017171108246,2025-07-20
202261906627683,lđ1996,Lý Điền,1996-01-06,30,Male,26-30,0326716827,fate609@vnn.vn,"250 Nguyễn Thái Học, Đồng Nai",Kỹ sư,075096703600,2024-04-17
202269044586936,npd280402,Nguyễn Phú Duy,2002-04-28,23,Male,20-25,0323261676,prfip920@outlook.com,"536 Thái Hà, Lâm Đồng",Kế toán,068202969054,2025-04-30
202266671004204,tkc1996,Trần Kiến Công,1996-02-01,30,Male,26-30,0917171548,ibjtl628@vnn.vn,"266 Trương Định, Hưng Yên",Nội trợ,033096387470,2024-09-18
202269959863897,npm1994,Nguyễn Phú Minh,1994-01-12,32,Male,31-35,0358787252,nguyenp562@outlook.com,"300 Nguyễn Du, Thái Bình",Đầu bếp,034094206406,2024-06-10
202265754204507,tho574,Hoàng Vân Thơ,1998-05-16,27,Female,26-30,0903944658,hoangva672@vnn.vn,"821 Tô Ngọc Vân, Ninh Bình",Giao hàng (Shipper),037198629071,2024-08-19
202269523314126,ntp270797,Nguyễn Tâm Phượng,1997-07-27,28,Female,26-30,0917858356,afkky772@gmail.com,"549 Lý Thái Tổ, Bình Phước",Giao dịch viên,070197817813,2025-02-15
202264642914598,nknnhung97,Nguyễn Khánh Nhung,1997-05-31,28,Female,26-30,0902273458,tlevx162@vnn.vn,"536 Đồng Khởi, Thái Bình",Luật sư,034197274535,2025-02-24
202269997661684,đck210802,Đặng Chấn Khánh,2002-08-21,23,Male,20-25,0917215328,ultra378@yahoo.com,"584 Quang Trung, Bạc Liêu",Kiến trúc sư,095202444871,2026-02-06
202263325605857,đanghau05,Đặng Yến Hậu,2005-10-31,20,Female,20-25,0323341037,đangye860@gmail.com,"71 Hùng Vương, Nghệ An",Sinh viên,040305351443,2024-08-03
202268174239246,vy0906,Võ Trúc Vy,1999-06-09,26,Female,26-30,0913003891,votrucv446@gmail.com,"60 Bà Huyện Thanh Quan, Lào Cai",Thiết kế đồ họa,010199468008,2024-05-09
202269407684265,nas2003,Nguyễn Anh Sơn,2003-02-12,23,Male,20-25,0861999304,nhzws214@fpt.edu.vn,"462 Nguyễn Duy Trinh, Hồ Chí Minh",Giao dịch viên,079203851870,2025-05-23
202269586211654,lpkkien05,Lê Phúc Kiên,2005-05-09,20,Male,20-25,0862751741,lpkkien05@vnn.vn,"848 Lương Định Của, Bến Tre",Sinh viên,083205985803,2024-09-27
202269949021544,linh345,Hồ Thanh Linh,2004-07-06,21,Female,20-25,0868998964,jdxhd104@fpt.edu.vn,"501 Tôn Đức Thắng, Bắc Ninh",Sinh viên,027304478229,2025-08-29
202269339598131,pta290766,Phan Trọng Anh,1966-07-29,59,Male,36-60,0903352720,eternal774@outlook.com,"874 Cô Giang, Thừa Thiên Huế",Quản lý cửa hàng,046066987663,2025-06-16
202265245827258,quy368,Nguyễn Thịnh Quý,2003-04-15,22,Male,20-25,0917692034,nguy76@outlook.com,"802 Trương Định, Tuyên Quang",Sinh viên,008203901088,2025-01-16
202262989332400,lvk1983,Lê Văn Khang,1983-12-06,42,Male,36-60,0861493302,levankh97@yahoo.com,"258 Liễu Giai, Thái Bình",Môi giới BĐS,034083497743,2025-07-12
202264471810265,huynh0904,Võ Anh Huỳnh,1992-04-09,33,Male,31-35,0869863033,voanhhu103@yahoo.com,"536 Xã Đàn, Bắc Giang",Giáo viên,024092970869,2025-10-06
202268513256385,nguyen1306,Phan Văn Nguyên,2008-06-13,17,Male,16-19,0913474539,plhru986@gmail.com,"757 Trần Phú, Hồ Chí Minh",Sinh viên,079208350616,2024-03-27
202261267607195,vl1991,Võ Linh,1991-03-24,34,Female,31-35,0328738538,vl1991@yahoo.com,"329 Bạch Đằng, Kiên Giang",Nhân viên bán hàng,091191674214,2025-07-29
202269301156148,pkssan98,Phạm Khánh San,1998-02-02,28,Female,26-30,0916471583,phamkha577@fpt.edu.vn,"258 Nguyễn Đình Chiểu, Khánh Hòa",Tài xế công nghệ,056198915569,2025-04-11
202262593321102,bbc1968,Bùi Bích Cầm,1968-05-18,57,Female,36-60,0901307711,lccxf394@vnn.vn,"299 Lương Định Của, Cao Bằng",Giao dịch viên,004168156768,2024-10-09
202267050967373,đangbao02,Đặng Thị Bảo,2002-04-02,23,Female,20-25,0359864502,legend778@yahoo.com,"559 Bạch Đằng, Bình Dương",Freelancer,074302547906,2024-11-10
202268043768357,gia1203,Âu Sơn Gia,1998-03-12,28,Male,26-30,0904235346,auson381@outlook.com,"445 Nguyễn Tất Thành, Tây Ninh",Quản lý cửa hàng,072098385500,2025-03-19
202260147598949,lam333,Trần Ánh Lam,2007-06-22,18,Female,16-19,0352742470,angel286@vnn.vn,"212 Tú Xương, Bắc Kạn",Sinh viên,006307431727,2025-02-19
